LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.7 on Wed Oct 08 18:05:47 +0530 2025
 470 atoms
 460 bonds
 900 angles
 1260 dihedrals
 0 impropers
 2 atom types
 2 bond types
 3 angle types
 3 dihedral types
 0 improper types
 0 20  xlo xhi
 0 20   ylo yhi
 0 20   zlo zhi

# Pair Coeffs
#
# 1  C
# 2  H

# Bond Coeffs
#
# 1  C-C
# 2  C-H

# Angle Coeffs
#
# 1  C-C-C
# 2  C-C-H
# 3  H-C-H

# Dihedral Coeffs
#
# 1  C-C-C-C
# 2  C-C-C-H
# 3  H-C-C-H

 Masses

 1 12.010700 # C
 2 1.007940 # H

 Atoms # full

163	4	2	0.09	15.855	7.77	12.946	#	H	UNL
164	4	2	0.09	16.285999	9.417	13.41	#	H	UNL
165	4	1	-0.18	18.202	8.369	11.58	#	C	UNL
166	4	2	0.09	18.686001	8.725	13.667	#	H	UNL
167	4	2	0.09	18.25	7.064	13.293	#	H	UNL
168	4	1	-0.18	18.103001	9.867	11.209	#	C	UNL
169	4	2	0.09	19.193001	8.002	11.302	#	H	UNL
170	4	2	0.09	17.473	7.794	11.001	#	H	UNL
171	4	1	-0.18	18.441999	10.094	9.721	#	C	UNL
172	4	2	0.09	17.094	10.235	11.407	#	H	UNL
173	4	2	0.09	18.794001	10.442	11.831	#	H	UNL
174	4	1	-0.18	18.361	11.59	9.35	#	C	UNL
175	4	2	0.09	19.450001	9.724	9.517	#	H	UNL
176	4	2	0.09	17.747999	9.525	9.097	#	H	UNL
177	4	1	-0.18	18.719999	11.817	7.867	#	C	UNL
178	4	2	0.09	17.35	11.959	9.542	#	H	UNL
179	4	2	0.09	19.047001	12.159	9.982	#	H	UNL
180	4	1	-0.18	18.653	13.314	7.497	#	C	UNL
181	4	2	0.09	19.728001	11.44	7.675	#	H	UNL
182	4	2	0.09	18.030001	11.254	7.233	#	H	UNL
183	4	1	-0.18	19.024	13.542	6.017	#	C	UNL
184	4	2	0.09	17.645	13.691	7.683	#	H	UNL
185	4	2	0.09	19.34	13.878	8.135	#	H	UNL
186	4	1	-0.18	18.964001	15.035	5.648	#	C	UNL
187	4	2	0.09	20.032	13.166	5.827	#	H	UNL
188	4	2	0.09	18.337	12.985	5.375	#	H	UNL
189	5	1	-0.18	1.11	11.414	14.612	#	C	UNL
190	5	1	-0.18	1.728	12.305	13.519	#	C	UNL
191	5	2	0.09	8.875	16.139	-0.081	#	H	UNL
192	5	2	0.09	9.296	15.738	1.591	#	H	UNL
193	5	2	0.09	8.68	14.479	0.504	#	H	UNL
194	5	2	0.09	0.039	11.612	14.711	#	H	UNL
195	5	2	0	1.248	10.357	14.371	#	H	UNL
196	5	2	0	1.585	11.611	15.575	#	H	UNL
197	5	1	-0.18	1.071	12.048	12.147	#	C	UNL
198	5	2	0.09	1.602	13.354	13.797	#	H	UNL
199	5	2	0.09	2.801	12.107	13.458	#	H	UNL
200	5	1	-0.18	1.694	12.939	11.051	#	C	UNL
201	5	2	0.09	-0.001	12.248	12.213	#	H	UNL
202	5	2	0.09	1.195	10.996	11.875	#	H	UNL
203	5	1	-0.18	1.03	12.687	9.683	#	C	UNL
204	5	2	0.09	1.576	13.991	11.326	#	H	UNL
205	5	2	0.09	2.766	12.734	10.981	#	H	UNL
206	5	1	-0.18	1.654	13.572	8.583	#	C	UNL
207	5	2	0.09	1.145	11.634	9.41	#	H	UNL
208	5	2	0.09	-0.041	12.894	9.754	#	H	UNL
209	5	1	-0.18	0.975	13.323	7.218	#	C	UNL
210	5	2	0.09	1.545	14.625	8.859	#	H	UNL
211	5	2	0.09	2.722	13.356	8.515	#	H	UNL
212	5	1	-0.18	1.502	14.255	6.103	#	C	UNL
213	5	2	0.09	1.111	12.28	6.92	#	H	UNL
214	5	2	0.09	-0.1	13.489	7.323	#	H	UNL
215	5	1	-0.18	2.961	13.944	5.696	#	C	UNL
216	5	2	0.09	0.86	14.137	5.227	#	H	UNL
217	5	2	0.09	1.419	15.297	6.423	#	H	UNL
218	5	1	-0.18	3.4	14.81	4.498	#	C	UNL
219	5	2	0.09	3.631	14.131	6.539	#	H	UNL
220	5	2	0.09	3.048	12.887	5.432	#	H	UNL
221	5	1	-0.18	4.851	14.491	4.078	#	C	UNL
222	5	2	0.09	2.73	14.629	3.653	#	H	UNL
223	5	2	0.09	3.321	15.867	4.762	#	H	UNL
224	5	1	-0.18	5.281	15.344	2.866	#	C	UNL
225	5	2	0.09	5.524	14.683	4.917	#	H	UNL
226	5	2	0.09	4.932	13.431	3.825	#	H	UNL
227	5	1	-0.18	6.727	15.016	2.436	#	C	UNL
228	5	2	0.09	4.602	15.157	2.03	#	H	UNL
229	5	2	0.09	5.209	16.403999	3.121	#	H	UNL
230	5	1	-0.18	7.153	15.861	1.217	#	C	UNL
231	5	2	0.09	7.408	15.208	3.269	#	H	UNL
232	5	2	0.09	6.801	13.954	2.186	#	H	UNL
233	5	1	-0.18	8.592	15.531	0.783	#	C	UNL
234	5	2	0.09	6.474	15.673	0.382	#	H	UNL
235	5	2	0.09	7.085	16.924	1.464	#	H	UNL
236	6	1	-0.18	4.907	1.001	7.77	#	C	UNL
